item,itemLabel,image
http://www.wikidata.org/entity/Q55632440,Samsung Galaxy J2 (2016),http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20J2%20Spanish.jpg
http://www.wikidata.org/entity/Q55632441,Samsung Galaxy J4,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC%20%D8%AC%D9%84%D8%A7%D9%83%D8%B3%D9%8A%20%D8%AC%D9%8A%204.jpg
http://www.wikidata.org/entity/Q55632443,Samsung Galaxy J6,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20J6.png
http://www.wikidata.org/entity/Q55632444,Samsung Galaxy J8,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20galaxy%20J8%20screen.jpg
http://www.wikidata.org/entity/Q55662671,Elephone P8 Mini,http://commons.wikimedia.org/wiki/Special:FilePath/Elephone%20P8%20Mini%20%282018%29%2004.jpg
http://www.wikidata.org/entity/Q55694209,Nokia 5.1 Plus,http://commons.wikimedia.org/wiki/Special:FilePath/HMD%20Nokia%205.1%20Plus%20Blue%20%28front%20and%20rear%29.jpg
http://www.wikidata.org/entity/Q56271576,ASUS ZenFone 5,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%8F%AF%E7%A2%A9ZENFONE%205.jpg
http://www.wikidata.org/entity/Q56272051,Redmi 6A,http://commons.wikimedia.org/wiki/Special:FilePath/Redmi%206A%20Blue%2013%D0%B2%D1%96%D0%BA%D1%96.jpg
http://www.wikidata.org/entity/Q56272052,Xiaomi Mi A2 Lite,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20Mi%20A2%20Lite%20%281%29.jpg
http://www.wikidata.org/entity/Q56297658,Librem 5,http://commons.wikimedia.org/wiki/Special:FilePath/Librem5%20Azdle%2009%20desktop.jpg
http://www.wikidata.org/entity/Q56368140,Huawei P20 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20P20%20Pro%20in%20Paris.jpg
http://www.wikidata.org/entity/Q56368495,Huawei Nova 3i,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20Nova%203i.jpg
http://www.wikidata.org/entity/Q56377709,Huawei P10 Lite,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20p10%20lite.png
http://www.wikidata.org/entity/Q56401768,Huawei Honor 8 Lite,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20Honor%208%20Lite.jpg
http://www.wikidata.org/entity/Q56731673,Sony Xperia XZ3,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Xperia%20XZ3.png
http://www.wikidata.org/entity/Q56755071,OPPO F9,http://commons.wikimedia.org/wiki/Special:FilePath/F9%20vector.jpg
http://www.wikidata.org/entity/Q57972349,OnePlus 6T,http://commons.wikimedia.org/wiki/Special:FilePath/Oneplus%206T.jpg
http://www.wikidata.org/entity/Q59154195,Nokia 2.1,http://commons.wikimedia.org/wiki/Special:FilePath/Nokia%202.1.png
http://www.wikidata.org/entity/Q59354573,Yandex Smartphone,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81.%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD.jpg
http://www.wikidata.org/entity/Q59357246,Oppo R17,http://commons.wikimedia.org/wiki/Special:FilePath/R17%20Pro%20vector.jpg
http://www.wikidata.org/entity/Q60199034,Xiaomi Pocophone F1,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20Poco%20F1%20on%20Wikipedia.jpg
http://www.wikidata.org/entity/Q60753363,LG V40 ThinQ,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20V40%20front.png
http://www.wikidata.org/entity/Q60754786,Redmi Note 6 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20Redmi%20Note%206%20Pro.jpg
http://www.wikidata.org/entity/Q60762065,Samsung Galaxy A8s,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20A8s.png
http://www.wikidata.org/entity/Q60872929,Redmi Note 7,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20Redmi%20Note%207%204%20GB%20Cropped.jpg
http://www.wikidata.org/entity/Q60989848,Samsung Galaxy J5 Prime,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20J5%20Prime.jpg
http://www.wikidata.org/entity/Q61091361,LG Q7,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20Q7%20%EA%B5%AD%EB%82%B4%20%EC%B6%9C%EC%8B%9C%20-%20Flickr%20-%20LGEPR%20%284%29.jpg
http://www.wikidata.org/entity/Q61091369,LG V35 ThinQ,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20V35%20ThinQ%20%EA%B5%AD%EB%82%B4%20%EC%B6%9C%EC%8B%9C%20-%2043155670632.jpg
http://www.wikidata.org/entity/Q61366768,Huawei Y5 2017,http://commons.wikimedia.org/wiki/Special:FilePath/Hwa%20Y5%20may%202018.jpg
http://www.wikidata.org/entity/Q61721774,Xiaomi Mi 9,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20MI%209%20frontpanel.jpg
http://www.wikidata.org/entity/Q61783122,Samsung Galaxy Fold,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20Fold.png
http://www.wikidata.org/entity/Q61913556,Sony Xperia 1,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Xperia%201.png
http://www.wikidata.org/entity/Q61996965,Nokia 9 PureView,http://commons.wikimedia.org/wiki/Special:FilePath/Nokia%209%20Pureview%202.jpg
http://www.wikidata.org/entity/Q62063540,Moto G7,http://commons.wikimedia.org/wiki/Special:FilePath/G7%20power%20at%20Best%20Buy%20jeh.jpg
http://www.wikidata.org/entity/Q62793603,Huawei P30 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20P30%20Pro%20R%C3%BCckseite.jpg
http://www.wikidata.org/entity/Q63118842,LG G8 ThinQ,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20G8%20ThinQ%20%28cropped%29.png
http://www.wikidata.org/entity/Q63858911,OnePlus 7,http://commons.wikimedia.org/wiki/Special:FilePath/OnePlus%207%20Pro.jpg
http://www.wikidata.org/entity/Q64015157,Pixel 3a,http://commons.wikimedia.org/wiki/Special:FilePath/Pixel%203a%20XL%20Android%20Pie%20Always-On%20Display.jpg
http://www.wikidata.org/entity/Q64819686,Samsung Galaxy A50,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20A50%20screen.jpg
http://www.wikidata.org/entity/Q64889429,Samsung Galaxy A40,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20A40.jpg
http://www.wikidata.org/entity/Q65033630,Samsung Galaxy A80,http://commons.wikimedia.org/wiki/Special:FilePath/GalaxyA80Phone%20Transparent.png
http://www.wikidata.org/entity/Q65059301,Samsung Galaxy A70,http://commons.wikimedia.org/wiki/Special:FilePath/GalaxyA70Phone.png
http://www.wikidata.org/entity/Q65062493,Samsung Galaxy A10,http://commons.wikimedia.org/wiki/Special:FilePath/GalaxyA10.png
http://www.wikidata.org/entity/Q65063329,LG V50 ThinQ,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20V50%20ThinQ%20%28cropped%29.png
http://www.wikidata.org/entity/Q65200219,Huawei P30 lite,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20P30%20lite.jpg
http://www.wikidata.org/entity/Q65259897,Samsung Galaxy Watch Active,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20Watch%20Active.jpg
http://www.wikidata.org/entity/Q65667471,Xiaomi Mi A3,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20Mi%20A3%2C%20Android%20One%2C%20Not%20just%20Blue%2C%20Smartphone%201.jpg
http://www.wikidata.org/entity/Q66209066,Samsung Galaxy Note 10,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20note.png
http://www.wikidata.org/entity/Q66209066,Samsung Galaxy Note 10,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20Note.png
http://www.wikidata.org/entity/Q66209066,Samsung Galaxy Note 10,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20Phone.jpg
http://www.wikidata.org/entity/Q66209066,Samsung Galaxy Note 10,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20smartphone.jpg
http://www.wikidata.org/entity/Q66688566,Samsung Galaxy S10+,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20S10%2B.png
http://www.wikidata.org/entity/Q67174340,Fairphone 3,http://commons.wikimedia.org/wiki/Special:FilePath/Fairphone%203%20Angle%20%2848858511188%29%20%28cropped%29.png
http://www.wikidata.org/entity/Q67469677,realme 5 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Realme-5-pro.jpg
http://www.wikidata.org/entity/Q67876968,Samsung Galaxy A90 5G,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%82%BC%EC%84%B1%20%EA%B0%A4%EB%9F%AD%EC%8B%9C%20A90.jpg
http://www.wikidata.org/entity/Q67887123,OPPO R7s,http://commons.wikimedia.org/wiki/Special:FilePath/Oppo%20R7%20Plus%20smartphone%20%2826420357270%29.jpg
http://www.wikidata.org/entity/Q67936452,Xiaomi Mi MIX Alpha,http://commons.wikimedia.org/wiki/Special:FilePath/MIX%20Alpha.svg
http://www.wikidata.org/entity/Q68025803,Samsung Galaxy A30,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20A30.jpg
http://www.wikidata.org/entity/Q68163697,Redmi Note 8 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Redmi%20Note8%20Pro.png
http://www.wikidata.org/entity/Q70956086,Pixel 4,http://commons.wikimedia.org/wiki/Special:FilePath/Pixel%204%20schematic.svg
http://www.wikidata.org/entity/Q71620144,Samsung Galaxy Note 10+,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20note.png
http://www.wikidata.org/entity/Q71620144,Samsung Galaxy Note 10+,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20Note.png
http://www.wikidata.org/entity/Q73164191,Google Pixel 2 XL,http://commons.wikimedia.org/wiki/Special:FilePath/Pixel%202%20XL.svg
http://www.wikidata.org/entity/Q73164248,Google Pixel 2,http://commons.wikimedia.org/wiki/Special:FilePath/Pixel%202%20Vector.svg
http://www.wikidata.org/entity/Q73168617,realme 3,http://commons.wikimedia.org/wiki/Special:FilePath/REALME%203.jpg
http://www.wikidata.org/entity/Q73325769,Realme C1,http://commons.wikimedia.org/wiki/Special:FilePath/Realme%20C1.jpg
http://www.wikidata.org/entity/Q84368488,Tecno Camon 12 Air,http://commons.wikimedia.org/wiki/Special:FilePath/Camon%2012%20Air%20back.jpg
http://www.wikidata.org/entity/Q84368489,Tecno Camon 12,http://commons.wikimedia.org/wiki/Special:FilePath/Camon%2012%20fingerprint.jpg
http://www.wikidata.org/entity/Q84458425,Samsung Galaxy S20+,http://commons.wikimedia.org/wiki/Special:FilePath/SamsungGalaxyS20plus5G128G2020SMG9860TaiwanFrontInitial20200910.jpg
http://www.wikidata.org/entity/Q84849860,Samsung Galaxy A51,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20A51%20front.png
http://www.wikidata.org/entity/Q84882182,Samsung Galaxy Z Flip,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20Z%20Flip%20fold%20cr.jpg
http://www.wikidata.org/entity/Q84882182,Samsung Galaxy Z Flip,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20Z%205G.jpg
http://www.wikidata.org/entity/Q84882182,Samsung Galaxy Z Flip,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20Z%20Flip%205G%20%26%20Galaxy%20Z%20Fold2%205G.jpg
http://www.wikidata.org/entity/Q84949463,Samsung Galaxy S20 Ultra,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20S20%20Ultra.png
http://www.wikidata.org/entity/Q85004354,Redmi K30,http://commons.wikimedia.org/wiki/Special:FilePath/Redmi%20K30%20front.jpg
http://www.wikidata.org/entity/Q85433784,Xiaomi Mi 10,http://commons.wikimedia.org/wiki/Special:FilePath/Mi%2010.jpg
http://www.wikidata.org/entity/Q85789364,Nokia 105,http://commons.wikimedia.org/wiki/Special:FilePath/Nokia%20105%20%282019%204th%20Edn%20Black%29%20%28during%20call%29%20%28transparent%29.png
http://www.wikidata.org/entity/Q85796390,Redmi Note 9,http://commons.wikimedia.org/wiki/Special:FilePath/Redmi%2010X%284G%29.jpg
http://www.wikidata.org/entity/Q85805417,Tecno Camon 12,http://commons.wikimedia.org/wiki/Special:FilePath/Camon%2012%20Air%20back.jpg
http://www.wikidata.org/entity/Q85805419,Tecno Spark 4,http://commons.wikimedia.org/wiki/Special:FilePath/Spark-4-Back.jpg
http://www.wikidata.org/entity/Q85840684,Huawei P40 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/HUAWEI%20P40%20Pro%20Front.jpg
http://www.wikidata.org/entity/Q85909431,Samsung Galaxy Note 10 Lite,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20Note%2010%20Lite.png
http://www.wikidata.org/entity/Q85909431,Samsung Galaxy Note 10 Lite,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20Note%2010%20Lite.png
http://www.wikidata.org/entity/Q86265338,Sony Xperia 1 II,http://commons.wikimedia.org/wiki/Special:FilePath/Xperia%201%20II.jpg
http://www.wikidata.org/entity/Q86598511,AQUOS Xx2 mini,http://commons.wikimedia.org/wiki/Special:FilePath/AQUOS%20Xx2%20mini%20Blue%20front%20bottom-left.jpg
http://www.wikidata.org/entity/Q89522050,Samsung Galaxy A71,http://commons.wikimedia.org/wiki/Special:FilePath/GalaxyA71.png
http://www.wikidata.org/entity/Q90413128,Samsung Galaxy A11,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20A11%20vector.png
http://www.wikidata.org/entity/Q90563429,Redmi S2,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20Redmi%20S2.jpg
http://www.wikidata.org/entity/Q91658546,Shift6m,http://commons.wikimedia.org/wiki/Special:FilePath/Shift%206m.jpg
http://www.wikidata.org/entity/Q91663305,SHIFT4.2,http://commons.wikimedia.org/wiki/Special:FilePath/Shift4.2%20%28Smartphone%29.jpg
http://www.wikidata.org/entity/Q91783834,Pixel 3a XL,http://commons.wikimedia.org/wiki/Special:FilePath/Pixel%203a%20XL%20Android%20Pie%20Always-On%20Display.jpg
http://www.wikidata.org/entity/Q94987913,Redmi K20 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Redmi%20K20%20Pro%20%E6%AD%A3%E9%9D%A2%E6%81%AF%E5%B1%8F%E7%85%A7.jpg
http://www.wikidata.org/entity/Q94988341,Redmi K30 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/The%20reverse%20side%20of%20Redmi%20K30%20Pro.jpg
http://www.wikidata.org/entity/Q95980212,Samsung Galaxy A20s,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20A20s.jpg
http://www.wikidata.org/entity/Q96240939,Samsung Galaxy Z Fold 2,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20Z%20Fold%202.png
http://www.wikidata.org/entity/Q96240939,Samsung Galaxy Z Fold 2,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20Fold%20%26%20Galaxy%20Flip.jpg
http://www.wikidata.org/entity/Q96240939,Samsung Galaxy Z Fold 2,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20Z%205G.jpg
http://www.wikidata.org/entity/Q96401350,Realme X50 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Smartphone%20realme%20X50%20Pro%205G.jpg
http://www.wikidata.org/entity/Q97162239,Redmi 9A,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20MK%20%E6%97%BA%E8%A7%92%20Mongkok%20%E5%BD%8C%E6%95%A6%E9%81%93%20601%20Nathan%20Road%20%E5%89%B5%E8%88%88%E5%BB%A3%E5%A0%B4%20Chong%20Hing%20Square%20shop%20%E5%B0%8F%E7%B1%B3%E4%B9%8B%E5%AE%B6%20%E6%97%97%E8%89%A6%E5%BA%97%20XiaoMi%20Store%20December%202021%20SS2%2006.jpg
http://www.wikidata.org/entity/Q97190265,Honor 8A,http://commons.wikimedia.org/wiki/Special:FilePath/Honor%208A.png
http://www.wikidata.org/entity/Q97223461,Samsung Galaxy A31,http://commons.wikimedia.org/wiki/Special:FilePath/GalaxyA31.png
http://www.wikidata.org/entity/Q97223473,Samsung Galaxy A41,http://commons.wikimedia.org/wiki/Special:FilePath/GalaxyA41.png
http://www.wikidata.org/entity/Q97305464,Redmi 9,http://commons.wikimedia.org/wiki/Special:FilePath/Back%20of%20Redmi%209%20sample%20in%20China%2020210307.jpg
http://www.wikidata.org/entity/Q97349752,Samsung Galaxy M31,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20M31.jpg
http://www.wikidata.org/entity/Q97380033,ZTE Axon 10 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Front%20of%20ZTE%20Axon%2010%20Pro.jpg
http://www.wikidata.org/entity/Q98062104,Pixel 4a,http://commons.wikimedia.org/wiki/Special:FilePath/Pixel%204a%20back%20schematic.svg
http://www.wikidata.org/entity/Q4033251,Acer beTouch E110,http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20beTouch%20E110.png
http://www.wikidata.org/entity/Q4040310,T-Mobile myTouch 3G Slide,http://commons.wikimedia.org/wiki/Special:FilePath/MyTouchSlideKeyboard.jpg
http://www.wikidata.org/entity/Q4040312,HTC 7 Surround,http://commons.wikimedia.org/wiki/Special:FilePath/HTC%207%20Surround.jpg
http://www.wikidata.org/entity/Q4040313,HTC Pharos,http://commons.wikimedia.org/wiki/Special:FilePath/HTC%20P3470%20-%203%20years%20old..jpg
http://www.wikidata.org/entity/Q4040315,HTC Himalaya,http://commons.wikimedia.org/wiki/Special:FilePath/Starmap%20Xda%20II.jpg
http://www.wikidata.org/entity/Q4040323,HTC One V,http://commons.wikimedia.org/wiki/Special:FilePath/HTC%20One%20V%20T320e%20with%20Hami%20apps%20coupon%20from%20Senao%2020120616.jpg
http://www.wikidata.org/entity/Q4040667,Highscreen Zeus,http://commons.wikimedia.org/wiki/Special:FilePath/Highscreen%20Zeus.jpg
http://www.wikidata.org/entity/Q4040814,Huawei U8230,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20u8230.JPG
http://www.wikidata.org/entity/Q4042457,LG Optimus 3D Max,http://commons.wikimedia.org/wiki/Special:FilePath/Optimus%203D%20MAX.jpg
http://www.wikidata.org/entity/Q4044580,Motorola Cliq,http://commons.wikimedia.org/wiki/Special:FilePath/Motorola%20Dext%20%283949495679%29.jpg
http://www.wikidata.org/entity/Q4046349,Palm Treo 500v,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Palm%20Treo%20500v%20with%20battery%20and%20back%20%281522781895%29.jpg
http://www.wikidata.org/entity/Q4049458,Siemens SX1,http://commons.wikimedia.org/wiki/Special:FilePath/Siemens%20SX1%20mobile%20phone.jpg
http://www.wikidata.org/entity/Q4049766,Sony Ericsson Live with Walkman,http://commons.wikimedia.org/wiki/Special:FilePath/WT19i%20%28no%20BG%29.png
http://www.wikidata.org/entity/Q4049768,Sony Ericsson Xperia active,http://commons.wikimedia.org/wiki/Special:FilePath/Xperia%20Active.jpg
http://www.wikidata.org/entity/Q4053460,Yotaphone,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%99%D0%BE%D1%82%D0%B0%D0%A4%D0%BE%D0%BD.jpg
http://www.wikidata.org/entity/Q4143058,Motorola Photon,http://commons.wikimedia.org/wiki/Special:FilePath/Motorola%20Photon%204G%20%28250%29.jpg
http://www.wikidata.org/entity/Q4356861,Sony Ericsson Z610,http://commons.wikimedia.org/wiki/Special:FilePath/3%20colors%20of%20Sony%20Ericsson%20Z610i%2020070627.jpg
http://www.wikidata.org/entity/Q4673128,Acer X960,http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20X960%20smartphone.jpg
http://www.wikidata.org/entity/Q4673133,Acer beTouch E100/E101,http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20betouch%20e100.jpg
http://www.wikidata.org/entity/Q4673135,Acer beTouch E120,http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20beTouch%20E120.jpg
http://www.wikidata.org/entity/Q4673136,Acer beTouch E130,http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20e130%20White.JPG
http://www.wikidata.org/entity/Q4673164,Acer neoTouch P300,http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20P300.jpg
http://www.wikidata.org/entity/Q4673166,Acer neoTouch P400,http://commons.wikimedia.org/wiki/Special:FilePath/NeoTouch%20P400.jpg
http://www.wikidata.org/entity/Q4977466,HTC One,http://commons.wikimedia.org/wiki/Special:FilePath/HTC%20One%20Silver.svg
http://www.wikidata.org/entity/Q5289407,Nokia N80,http://commons.wikimedia.org/wiki/Special:FilePath/N80%202.jpg
http://www.wikidata.org/entity/Q5308226,Droid 3,http://commons.wikimedia.org/wiki/Special:FilePath/DROID%203.jpg
http://www.wikidata.org/entity/Q5308227,Droid 4,http://commons.wikimedia.org/wiki/Special:FilePath/Motorola%20Droid4.jpg
http://www.wikidata.org/entity/Q5308230,Droid Bionic,http://commons.wikimedia.org/wiki/Special:FilePath/Droid%20Bionic%20Android%204.1.2.jpg
http://www.wikidata.org/entity/Q5367029,Motorola Milestone XT720,http://commons.wikimedia.org/wiki/Special:FilePath/Motorola%20Milestone%20XT720%20front.jpg
http://www.wikidata.org/entity/Q5389828,Samsung Galaxy Grand,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20Grand%20Duos.jpg
http://www.wikidata.org/entity/Q5419345,Samsung Galaxy Beam i8530,http://commons.wikimedia.org/wiki/Special:FilePath/Presentation12.jpg
http://www.wikidata.org/entity/Q5503401,Huawei Ascend G600,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20y%20600%20wiki.jpeg
http://www.wikidata.org/entity/Q5635727,HP Pre 3,http://commons.wikimedia.org/wiki/Special:FilePath/HP%20Pre3.jpg
http://www.wikidata.org/entity/Q5636066,HTC Evo 4G LTE,http://commons.wikimedia.org/wiki/Special:FilePath/HTCEvo4GLTE%20lockscreen.jpg
http://www.wikidata.org/entity/Q5758774,HTC Salsa,http://commons.wikimedia.org/wiki/Special:FilePath/HTCSalsaImage.jpg
http://www.wikidata.org/entity/Q5812783,Samsung Galaxy S4,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20S4.svg
http://www.wikidata.org/entity/Q5926353,Huawei Ascend P1,http://commons.wikimedia.org/wiki/Special:FilePath/HUAWEI%20Ascend%20P1%20temp.jpeg
http://www.wikidata.org/entity/Q5931952,Sony Xperia acro S,http://commons.wikimedia.org/wiki/Special:FilePath/Docomo%20XPERIA%20acro%20HD%20SO-03D%20Front%205.jpg
http://www.wikidata.org/entity/Q6118093,Samsung Galaxy S II Plus,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20S%20II.png
http://www.wikidata.org/entity/Q6451867,Kyocera 6035,http://commons.wikimedia.org/wiki/Special:FilePath/Kyocera6035.jpg
http://www.wikidata.org/entity/Q6451872,Kyocera Echo,http://commons.wikimedia.org/wiki/Special:FilePath/Kyocera%20Echo%20open%20jeh.jpg
http://www.wikidata.org/entity/Q6458447,LG LU2300,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20OPTIMUS%20Q.JPG
http://www.wikidata.org/entity/Q6458490,LG VS740,http://commons.wikimedia.org/wiki/Special:FilePath/LGAlly.JPG
http://www.wikidata.org/entity/Q7047993,Nokia Lumia 520,http://commons.wikimedia.org/wiki/Special:FilePath/Nokia%20Lumia%20520%20Black.jpg
http://www.wikidata.org/entity/Q7048001,Nokia Lumia 720,http://commons.wikimedia.org/wiki/Special:FilePath/Nokia%20Lumia%20720%20on%20hands.jpg
http://www.wikidata.org/entity/Q7265181,Q7265181,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Ericsson%20W660i.jpg
http://www.wikidata.org/entity/Q7410450,Samsung Corby Speed,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Corby%20speed.JPG
http://www.wikidata.org/entity/Q7410481,Samsung Galaxy SL,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Galaxy%20S.svg
http://www.wikidata.org/entity/Q7410521,Samsung Rugby Smart,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung%20Rugby%20Smart%20AT%26T%20splash%20screen.jpeg
http://www.wikidata.org/entity/Q7838634,Treo 270,http://commons.wikimedia.org/wiki/Special:FilePath/Handspring%20Treo%20270.jpg
http://www.wikidata.org/entity/Q7838639,Treo 700p,http://commons.wikimedia.org/wiki/Special:FilePath/Treo700p.png
http://www.wikidata.org/entity/Q7838642,Treo 750,http://commons.wikimedia.org/wiki/Special:FilePath/Treo750.jpg
http://www.wikidata.org/entity/Q8217319,Sony Xperia SP,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Xperis%20SP%20Front.jpeg
http://www.wikidata.org/entity/Q9333329,Samsung Galaxy Chat,http://commons.wikimedia.org/wiki/Special:FilePath/Chat-jellybean.JPG
http://www.wikidata.org/entity/Q10367304,Samsung GT-i6220,http://commons.wikimedia.org/wiki/Special:FilePath/1324347547%20292810750%203-Celular-Samsung-Star-Tv-Gt-I6220-Touchscreen-Com-Tv-Digital-Sao-Paulo.jpg
http://www.wikidata.org/entity/Q10614901,Asus Padfone 2,http://commons.wikimedia.org/wiki/Special:FilePath/ASUS%20PadFone%202.jpg
http://www.wikidata.org/entity/Q10850869,Q10850869,http://commons.wikimedia.org/wiki/Special:FilePath/ISW13HT.jpg
http://www.wikidata.org/entity/Q10852624,Sony Ericsson K610im,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Ericsson%20K610im.jpg
http://www.wikidata.org/entity/Q10852629,Sony Ericsson W705,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Ericsson%20W705.jpg
http://www.wikidata.org/entity/Q10852634,Q10852634,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Ericsson%20Z750i.jpg
http://www.wikidata.org/entity/Q10854622,LG Optimus L5 II,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20E455%20Optimus%20L5%20II%20Dual-1802.jpg
http://www.wikidata.org/entity/Q10854623,LG Optimus L7 II,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20P710%20Optimus%20L7%20II-4704.jpg
http://www.wikidata.org/entity/Q11087755,Q11087755,http://commons.wikimedia.org/wiki/Special:FilePath/Benqmids6.jpg
http://www.wikidata.org/entity/Q11198656,F-04E smartphone,http://commons.wikimedia.org/wiki/Special:FilePath/NTT%20DoCoMo%20F-04E%2020150205-01.JPG
http://www.wikidata.org/entity/Q11198658,F-05B,http://commons.wikimedia.org/wiki/Special:FilePath/NTT%20Docomo%20F-05B.JPG
http://www.wikidata.org/entity/Q11198697,F-12C,http://commons.wikimedia.org/wiki/Special:FilePath/F-12C-Front.jpg
http://www.wikidata.org/entity/Q11199191,FJL21,http://commons.wikimedia.org/wiki/Special:FilePath/FJL21%20front.JPG
http://www.wikidata.org/entity/Q98062104,Pixel 4a,http://commons.wikimedia.org/wiki/Special:FilePath/Pixel%204a%20front%20schematic.svg
http://www.wikidata.org/entity/Q98148416,Samsung Galaxy M21,http://commons.wikimedia.org/wiki/Special:FilePath/M21%20photo.png
